Sprechweise   thes  4 nil rep 51
Referat   thes  4 nil rep 50
Losung  thes  4 nil rep 48
beglaubigen hbk 4 nil nil 47
Passage   thes  4 nil rep 46
Kommunikation   thes  4 nil rep 45
beschönigen hbk 4 nil nil 45
Niederschrift   thes  4 writing nil 45
beurlauben  hbk 4 nil nil 44
gutheißen hbk 4 nil rep 43
Streitigkeit  thes  4 nil rep 43
Verordnung  thes  4 nil rep 40
Reportage   thes  4 nil rep 39
Zwist   thes  4 nil rep 39
beordern  hbk 4 nil nil 38
übermitteln hbk 4 nil nil 37
Abrechnung  thes  4 nil rep 35
Wahlspruch  thes  4 nil nil 34
veranschaulichen  hbk 4 nil nil 33
Widerruf  thes  4 nil nil 33
Konfession  thes  4 nil nil 32
belangen  hbk 4 nil nil 31
zeihen  hbk 4 nil nil 31
einweisen hbk 4 nil nil 30
Depesche  thes  4 writing nil 30
differenzieren  hbk 4 nil nil 28
ermächtigen hbk 4 nil nil 28
Zank  thes  4 nil nil 28
abdanken  hbk 4 nil rep 25
Ausarbeitung  thes  4 nil rep 25
Widerhall   thes  4 nil rep 25
Diskurs   thes  4 nil rep 24
einschieben hbk 4 nil nil 24
verklagen hbk 4 nil hand  24
Abnahme   thes  4 nil nil 22
anberaumen  hbk 4 nil nil 19
honorieren  hbk 4 nil rep 18
Rapport   thes  4 nil nil 17
Traktat   thes  4 writing nil 17
konsultieren  hbk 4 nil rep 16
offerieren  hbk 4 nil nil 16
Rücksprache   thes  4 nil nil 16
freistellen hbk 4 nil nil 15
Berichterstattung   thes  4 nil rep 14
Streitgespräch  thes  4 nil rep 14
autorisieren  hbk 4 nil nil 14
examinieren hbk 4 nil nil 14
abonnieren  hbk 4 nil rep 13
leiern  hbk 4 nil rep 12
Info  thes  4 nil nil 12
diskreditieren  hbk 4 nil nil 11
Fürbitte  thes  4 nil nil 11
Timbre  thes  4 nil rep 10
anschneiden hbk 4 nil ambig 10
Dekret  thes  4 nil nil 9
Rückäußerung  thes  4 nil nil 9
klassifizieren  hbk 4 nil rep 8
rekrutieren hbk 4 nil rep 8
zujubeln  hbk 4 nil rep 8
Artikulation  thes  4 nil rep 8
Losungswort   thes  4 nil rep 8
Report  thes  4 nil rep 8
bevollmächtigen hbk 4 nil nil 8
Bulletin  thes  4 writing rep 7
Intonation  thes  4 nil rep 7
veralbern hbk 4 nil rep 6
Wortstreit  thes  4 nil rep 6
breitschlagen hbk 4 nil ambig 6
Geisteshaltung  thes  4 thought rep 5
Kodex   thes  4 writing rep 5
Review  thes  4 writing rep 5
Sinnspruch  thes  4 nil rep 5
Denkschrift   thes  4 writing rep 4
Edikt   thes  4 writing rep 4
Faktur  thes  4 writing rep 4
Gegenstimme   thes  4 nil rep 4
Zungenschlag  thes  4 nil rep 4
Passus  thes  4 nil nil 4
benedeien hbk 4 nil rep 3
verknacken  hbk 4 nil rep 3
Kennwort  thes  4 nil rep 3
Schriftverkehr  thes  4 writing rep 3
löchern hbk 4 nil nil 3
annoncieren hbk 4 nil rep 2
Codex   thes  4 writing rep 2
Gedankengespräch  thes  4 thought rep 2
Schriftwechsel  thes  4 writing rep 2
Schulaufsatz  thes  4 writing rep 2
Veto  thes  4 nil rep 2
vorbestellen  hbk 4 nil nil 2
Lagebericht   thes  4 nil nil 2
Zwistigkeit   thes  4 nil nil 2
veräppeln hbk 4 nil rep 1
Anwerbung   thes  4 nil rep 1
Textstelle  thes  4 nil rep 1
beordnen  hbk 4 nil nil 1
dagegenhalten hbk 4 nil nil 1
rekurrieren hbk 4 nil nil 1
Exposee   thes  4 nil nil 1
Rekurs  thes  4 nil nil 1
Tagesbericht  thes  4 nil nil 1
Tatsachenbericht  thes  4 nil nil 1
Bekanntmachungsblatt  thes  4 writing rep 0
Codewort  thes  4 nil rep 0
Denomination  thes  4 nil rep 0
Erkenntnisaustausch   thes  4 nil rep 0
Faktura   thes  4 writing rep 0
Fragegespräch   thes  4 nil rep 0
Geheimcode  thes  4 nil rep 0
Nachrichtengehalt   thes  4 nil rep 0
Nachrichteninhalt   thes  4 nil rep 0
Passwort  thes  4 nil rep 0
Sprachmelodie   thes  4 nil rep 0
Textabschnitt   thes  4 nil rep 0
Wählerstimme  thes  4 nil rep 0
Wahlstimme  thes  4 nil rep 0
Zugangswort   thes  4 nil rep 0
wiederaufgreifen  hbk 4 nil nil 0
Augenzeugenbericht  thes  4 nil nil 0
Dokumentarbericht   thes  4 writing nil 0
Einsprache  thes  4 nil nil 0
Exposé  thes  4 nil nil 0
Feedback  thes  4 nil nil 0
Gegenbemerkung  thes  4 nil nil 0
Gegenerklärung  thes  4 nil nil 0
Notifikation  thes  4 nil nil 0
Notifizierung   thes  4 nil nil 0
Paragraf  thes  4 nil nil 0
Responsion  thes  4 nil nil 0
Widerrufung   thes  4 nil nil 0
sehen   korp  5 thought nil 31295
wenden  hbk 5 nil teil  3135
ehren hbk 5 nil nil 1872
unterscheiden hbk 5 nil nil 1596
laden hbk 5 nil nil 1050
beugen  hbk 5 nil nil 1011
prüfen  hbk 5 nil nil 833
zurückkommen  hbk 5 nil nil 673
wehren  korp  5 speech  ambig 623
Gesinnung   thes  5 nil rep 580
entziehen hbk 5 nil nil 439
anschließen hbk 5 nil nil 438
nachgeben hbk 5 nil nil 257
entgegenkommen  hbk 5 nil nil 255
taufen  hbk 5 nil rep 224
eingreifen  hbk 5 nil nil 224
Note  thes  5 nil rep 210
einschalten hbk 5 nil nil 163
aufziehen hbk 5 nil nil 156
funken  hbk 5 nil nil 156
zurücktreten  hbk 5 nil nil 139
feuern  hbk 5 nil nil 125
abtreten  hbk 5 nil nil 105
einziehen hbk 5 nil nil 101
überbringen hbk 5 nil nil 88
fortführen  hbk 5 nil nil 78
schassen  hbk 5 nil rep 70
kompromittieren hbk 5 nil nil 62
blamieren hbk 5 nil nil 57
einweihen hbk 5 nil nil 57
aufspielen  hbk 5 nil nil 49
einschreiten  hbk 5 nil nil 43
mobilisieren  hbk 5 nil nil 42
einberufen  hbk 5 nil nil 33
freilassen  hbk 5 nil nil 33
degradieren hbk 5 nil nil 29
einarbeiten hbk 5 nil nil 27
zurückgreifen hbk 5 nil nil 25
unterbinden hbk 5 nil hand  22
Resonanz  thes  5 nil rep 20
einstufen hbk 5 nil nil 16
Gegenangriff  thes  5 nil nil 13
herabwürdigen hbk 5 nil nil 12
anlernen  hbk 5 nil nil 10
Sound   thes  5 nil nil 10
anleiten  hbk 5 nil nil 8
Übermittlung  thes  5 nil nil 7
herumkriegen  hbk 5 nil rep 6
annullieren hbk 5 nil nil 6
rauswerfen  hbk 5 nil nil 6
rumkriegen  hbk 5 nil nil 6
Clinch  thes  5 nil rep 5
diskriminieren  hbk 5 nil nil 4
Schlagabtausch  thes  5 nil rep 3
Demontage   thes  5 nil rep 2
aberkennen  hbk 5 nil nil 2
Emphasis  thes  5 nil rep 0
abbestellen hbk 5 nil nil 0
Eruierung   thes  5 nil nil 0
